route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
801,RJUN24-801-1_Weekday-31,60708722,,0,102,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708723,,0,107,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708724,,1,152,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708725,,1,163,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708726,,0,116,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708727,,1,110,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708728,,0,163,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708729,,0,162,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708730,,1,169,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708731,,1,170,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708732,,1,153,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708733,,0,103,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708734,,1,113,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708735,,1,103,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708736,,1,114,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708737,,0,101,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708738,,0,114,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708739,,0,113,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708740,,1,154,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708741,,1,155,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708742,,1,156,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708743,,0,102,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708744,,0,104,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708745,,1,165,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708746,,0,117,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708747,,0,109,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708748,,0,106,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708749,,1,104,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708750,,1,159,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708751,,1,170,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708752,,1,151,801SB_RC_221121
